"","countrycode","year","unit_benefit","use_market_perkm2","use_nonmarket_perkm2","nonuse_perkm2"
"29","AGO",2039,"Int2020$_perkm2_peryear",3634500.53645805,179644.280439811,46248.806637065
"30","AGO",2040,"Int2020$_perkm2_peryear",3691318.00667152,181047.071105108,46703.3013403682
"31","AGO",2041,"Int2020$_perkm2_peryear",3776415.36298101,183450.714478845,48129.2064161549
"32","AGO",2042,"Int2020$_perkm2_peryear",3863571.18659571,185888.284325012,49606.3666014563
"33","AGO",2043,"Int2020$_perkm2_peryear",3952837.40233908,188360.281232131,51136.9050333896
"34","AGO",2044,"Int2020$_perkm2_peryear",4044267.28990583,190867.213400109,52723.0415700488
"35","AGO",2045,"Int2020$_perkm2_peryear",4137915.5201359,193409.596758276,54367.0974400623
"36","AGO",2046,"Int2020$_perkm2_peryear",4254464.29526894,196724.429561707,57054.8777702395
"37","AGO",2047,"Int2020$_perkm2_peryear",4374386.20643327,200097.527197849,59881.493161284
"38","AGO",2048,"Int2020$_perkm2_peryear",4497781.32357481,203529.935445264,62854.4406119446
"39","AGO",2049,"Int2020$_perkm2_peryear",4624752.74999254,207022.719170432,65981.6390309866
"40","AGO",2050,"Int2020$_perkm2_peryear",4755406.71595953,210576.962680762,69271.4538410845
"41","AGO",2051,"Int2020$_perkm2_peryear",4901313.54621947,214693.85852555,73544.0061400876
"42","AGO",2052,"Int2020$_perkm2_peryear",5051809.60465235,218892.91103517,78088.6300813222
"43","AGO",2053,"Int2020$_perkm2_peryear",5207042.52422606,223175.788323079,82923.2156558419
"44","AGO",2054,"Int2020$_perkm2_peryear",5367164.78107695,227544.192853808,88066.865364903
"45","AGO",2055,"Int2020$_perkm2_peryear",5532333.8560194,231999.862158344,93539.978642126
"46","AGO",2056,"Int2020$_perkm2_peryear",5704175.21658496,236621.857855594,99659.8513827713
"47","AGO",2057,"Int2020$_perkm2_peryear",5881465.13158577,241337.350111741,106188.599658276
"48","AGO",2058,"Int2020$_perkm2_peryear",6064379.65574623,246148.255548123,113154.12371213
"49","AGO",2059,"Int2020$_perkm2_peryear",6253100.6287719,251056.530523182,120586.266847163
"50","AGO",2060,"Int2020$_perkm2_peryear",6447815.86820247,256064.171964173,128516.95333538
"51","AGO",2061,"Int2020$_perkm2_peryear",6650011.64019954,261363.670365826,137480.964762663
"52","AGO",2062,"Int2020$_perkm2_peryear",6858720.12778999,266775.009535068,147086.729923311
"53","AGO",2063,"Int2020$_perkm2_peryear",7074156.22281491,272300.589766097,157381.40057691
"54","AGO",2064,"Int2020$_perkm2_peryear",7296542.05630644,277942.863596864,168415.678946669
"55","AGO",2065,"Int2020$_perkm2_peryear",7526107.2465913,283704.336959348,180244.091052169
"56","AGO",2066,"Int2020$_perkm2_peryear",7750904.9107545,289315.166924272,192526.854428953
"57","AGO",2067,"Int2020$_perkm2_peryear",7982593.04792268,295038.750324016,205661.68042796
"58","AGO",2068,"Int2020$_perkm2_peryear",8221387.80520295,300877.384751614,219708.731114744
"59","AGO",2069,"Int2020$_perkm2_peryear",8467512.24565952,306833.415175171,234732.489021625
"60","AGO",2070,"Int2020$_perkm2_peryear",8721196.57325187,312909.234924378,250802.072331012
"61","AGO",2071,"Int2020$_perkm2_peryear",8959525.82580598,318613.223674169,266952.414246944
"62","AGO",2072,"Int2020$_perkm2_peryear",9204499.09047368,324422.433380458,284155.248541365
"63","AGO",2073,"Int2020$_perkm2_peryear",9456304.96092312,330338.825705551,302479.984370048
"64","AGO",2074,"Int2020$_perkm2_peryear",9715137.46957278,336364.399223473,322000.661437123
"65","AGO",2075,"Int2020$_perkm2_peryear",9981196.24656494,342501.190120065,342796.262329146
"66","AGO",2076,"Int2020$_perkm2_peryear",10227203.0033224,348195.227240199,363344.549284621
"67","AGO",2077,"Int2020$_perkm2_peryear",10479360.6203213,353984.838460311,385136.609831994
"68","AGO",2078,"Int2020$_perkm2_peryear",10737824.9385751,359871.642054952,408248.463356401
"69","AGO",2079,"Int2020$_perkm2_peryear",11002755.7950255,365857.283914878,432760.819949543
"70","AGO",2080,"Int2020$_perkm2_peryear",11274317.1260863,371943.438021586,458759.372505707
"71","AGO",2081,"Int2020$_perkm2_peryear",11528035.1362176,377679.216998544,484691.198004575
"72","AGO",2082,"Int2020$_perkm2_peryear",11787556.968349,383504.352860784,512102.080125979
"73","AGO",2083,"Int2020$_perkm2_peryear",12053017.3943518,389420.250660522,541077.137163044
"74","AGO",2084,"Int2020$_perkm2_peryear",12324554.3578952,395428.337727523,571706.428963916
"75","AGO",2085,"Int2020$_perkm2_peryear",12602309.0499694,401530.064024926,604085.24624113
"76","AGO",2086,"Int2020$_perkm2_peryear",12852010.3924556,407021.832712481,635154.204259683
"77","AGO",2087,"Int2020$_perkm2_peryear",13106703.9494354,412589.099457818,667825.561257487
"78","AGO",2088,"Int2020$_perkm2_peryear",13366490.3844483,418232.907381743,702182.197627073
"79","AGO",2089,"Int2020$_perkm2_peryear",13631472.4071145,423954.314087831,738311.292971315
"80","AGO",2090,"Int2020$_perkm2_peryear",13901754.8150322,429754.391864449,776304.549767981
"81","AGO",2091,"Int2020$_perkm2_peryear",14154764.7315453,435252.842561245,814078.668641102
"82","AGO",2092,"Int2020$_perkm2_peryear",14412427.8832006,440822.100221193,853698.228207699
"83","AGO",2093,"Int2020$_perkm2_peryear",14674830.7003234,446463.082374828,895253.754152045
"84","AGO",2094,"Int2020$_perkm2_peryear",14942061.2334075,452176.718513347,938840.23101081
"85","AGO",2095,"Int2020$_perkm2_peryear",15214209.1837428,457963.950245397,984557.322698802
"86","AGO",2096,"Int2020$_perkm2_peryear",15461957.140354,463308.166563998,1029244.4778033
"87","AGO",2097,"Int2020$_perkm2_peryear",15713768.6330019,468715.060739007,1075965.7661234
"88","AGO",2098,"Int2020$_perkm2_peryear",15969710.7787448,474185.371518674,1124814.05200212
"89","AGO",2099,"Int2020$_perkm2_peryear",16229851.8106728,479719.846401168,1175886.45190891
"90","AGO",2100,"Int2020$_perkm2_peryear",16494261.0965847,485319.241738709,1229284.52972194
"91","AIA",2026,"Int2020$_perkm2_peryear",0,0,0
"92","AIA",2027,"Int2020$_perkm2_peryear",0,0,0
"93","AIA",2028,"Int2020$_perkm2_peryear",0,0,0
"94","AIA",2029,"Int2020$_perkm2_peryear",0,0,0
"95","AIA",2030,"Int2020$_perkm2_peryear",0,0,0
"96","AIA",2031,"Int2020$_perkm2_peryear",0,0,0
"97","AIA",2032,"Int2020$_perkm2_peryear",0,0,0
"98","AIA",2033,"Int2020$_perkm2_peryear",0,0,0
"99","AIA",2034,"Int2020$_perkm2_peryear",0,0,0
"100","AIA",2035,"Int2020$_perkm2_peryear",0,0,0
"101","AIA",2036,"Int2020$_perkm2_peryear",0,0,0
"102","AIA",2037,"Int2020$_perkm2_peryear",0,0,0
"103","AIA",2038,"Int2020$_perkm2_peryear",0,0,0
"104","AIA",2039,"Int2020$_perkm2_peryear",0,0,0
"105","AIA",2040,"Int2020$_perkm2_peryear",0,0,0
"106","AIA",2041,"Int2020$_perkm2_peryear",0,0,0
"107","AIA",2042,"Int2020$_perkm2_peryear",0,0,0
"108","AIA",2043,"Int2020$_perkm2_peryear",0,0,0
"109","AIA",2044,"Int2020$_perkm2_peryear",0,0,0
"110","AIA",2045,"Int2020$_perkm2_peryear",0,0,0
"111","AIA",2046,"Int2020$_perkm2_peryear",0,0,0
"112","AIA",2047,"Int2020$_perkm2_peryear",0,0,0
"113","AIA",2048,"Int2020$_perkm2_peryear",0,0,0
"114","AIA",2049,"Int2020$_perkm2_peryear",0,0,0
"115","AIA",2050,"Int2020$_perkm2_peryear",0,0,0
"116","AIA",2051,"Int2020$_perkm2_peryear",0,0,0
"117","AIA",2052,"Int2020$_perkm2_peryear",0,0,0
"118","AIA",2053,"Int2020$_perkm2_peryear",0,0,0
"119","AIA",2054,"Int2020$_perkm2_peryear",0,0,0
"120","AIA",2055,"Int2020$_perkm2_peryear",0,0,0
"121","AIA",2056,"Int2020$_perkm2_peryear",0,0,0
"122","AIA",2057,"Int2020$_perkm2_peryear",0,0,0
"123","AIA",2058,"Int2020$_perkm2_peryear",0,0,0
"124","AIA",2059,"Int2020$_perkm2_peryear",0,0,0
"125","AIA",2060,"Int2020$_perkm2_peryear",0,0,0
"126","AIA",2061,"Int2020$_perkm2_peryear",0,0,0
"127","AIA",2062,"Int2020$_perkm2_peryear",0,0,0
"128","AIA",2063,"Int2020$_perkm2_peryear",0,0,0
"129","AIA",2064,"Int2020$_perkm2_peryear",0,0,0
"130","AIA",2065,"Int2020$_perkm2_peryear",0,0,0
"131","AIA",2066,"Int2020$_perkm2_peryear",0,0,0
"132","AIA",2067,"Int2020$_perkm2_peryear",0,0,0
"133","AIA",2068,"Int2020$_perkm2_peryear",0,0,0
"134","AIA",2069,"Int2020$_perkm2_peryear",0,0,0
"135","AIA",2070,"Int2020$_perkm2_peryear",0,0,0
"136","AIA",2071,"Int2020$_perkm2_peryear",0,0,0
"137","AIA",2072,"Int2020$_perkm2_peryear",0,0,0
"138","AIA",2073,"Int2020$_perkm2_peryear",0,0,0
"139","AIA",2074,"Int2020$_perkm2_peryear",0,0,0
"140","AIA",2075,"Int2020$_perkm2_peryear",0,0,0
"141","AIA",2076,"Int2020$_perkm2_peryear",0,0,0
"142","AIA",2077,"Int2020$_perkm2_peryear",0,0,0
"143","AIA",2078,"Int2020$_perkm2_peryear",0,0,0
"144","AIA",2079,"Int2020$_perkm2_peryear",0,0,0
"145","AIA",2080,"Int2020$_perkm2_peryear",0,0,0
"146","AIA",2081,"Int2020$_perkm2_peryear",0,0,0
"147","AIA",2082,"Int2020$_perkm2_peryear",0,0,0
"148","AIA",2083,"Int2020$_perkm2_peryear",0,0,0
"149","AIA",2084,"Int2020$_perkm2_peryear",0,0,0
"150","AIA",2085,"Int2020$_perkm2_peryear",0,0,0
"151","AIA",2086,"Int2020$_perkm2_peryear",0,0,0
"152","AIA",2087,"Int2020$_perkm2_peryear",0,0,0
"153","AIA",2088,"Int2020$_perkm2_peryear",0,0,0
"154","AIA",2089,"Int2020$_perkm2_peryear",0,0,0
"155","AIA",2090,"Int2020$_perkm2_peryear",0,0,0
"156","AIA",2091,"Int2020$_perkm2_peryear",0,0,0
"157","AIA",2092,"Int2020$_perkm2_peryear",0,0,0
"158","AIA",2093,"Int2020$_perkm2_peryear",0,0,0
"159","AIA",2094,"Int2020$_perkm2_peryear",0,0,0
"160","AIA",2095,"Int2020$_perkm2_peryear",0,0,0
"161","AIA",2096,"Int2020$_perkm2_peryear",0,0,0
"162","AIA",2097,"Int2020$_perkm2_peryear",0,0,0
"163","AIA",2098,"Int2020$_perkm2_peryear",0,0,0
"164","AIA",2099,"Int2020$_perkm2_peryear",0,0,0
"165","AIA",2100,"Int2020$_perkm2_peryear",0,0,0
"166","ARE",2026,"Int2020$_perkm2_peryear",24815889.4624226,834480.849255126,2341375.83079114
"167","ARE",2027,"Int2020$_perkm2_peryear",25251281.3302272,842299.326592908,2407302.68166557
"168","ARE",2028,"Int2020$_perkm2_peryear",25694379.6066027,850192.039018862,2475117.78615791
"169","ARE",2029,"Int2020$_perkm2_peryear",26145321.739522,858159.69937098,2544875.94493423
"170","ARE",2030,"Int2020$_perkm2_peryear",26604247.6444567,866203.027396416,2616633.56495136
"171","ARE",2031,"Int2020$_perkm2_peryear",26927017.4541015,871547.198314696,2662221.04319966
"172","ARE",2032,"Int2020$_perkm2_peryear",27253785.9512086,876925.705848007,2708658.18711237
"173","ARE",2033,"Int2020$_perkm2_peryear",27584603.4679251,882338.776622531,2755961.33993967
"174","ARE",2034,"Int2020$_perkm2_peryear",27919520.9773921,887786.638785704,2804147.16368034
"175","ARE",2035,"Int2020$_perkm2_peryear",28258590.1019782,893269.522016562,2853232.6453363
"176","ARE",2036,"Int2020$_perkm2_peryear",28522004.1051298,897359.368287908,2886765.89583208
"177","ARE",2037,"Int2020$_perkm2_peryear",28787878.1791872,901468.038111761,2920698.82083385
"178","ARE",2038,"Int2020$_perkm2_peryear",29056235.349586,905595.618562873,2955036.23559158
"179","ARE",2039,"Int2020$_perkm2_peryear",29327098.8578241,909742.197120781,2989783.01384117
"180","ARE",2040,"Int2020$_perkm2_peryear",29600492.1634957,913907.861671694,3024944.08851939
"181","ARE",2041,"Int2020$_perkm2_peryear",29800775.5475238,916788.081420704,3046309.77137222
"182","ARE",2042,"Int2020$_perkm2_peryear",30002421.9609406,919677.442573757,3067827.11414528
"183","ARE",2043,"Int2020$_perkm2_peryear",30205440.7474694,922575.974422323,3089497.20043165
"184","ARE",2044,"Int2020$_perkm2_peryear",30409841.3154738,925483.706352943,3111321.12163451
"185","ARE",2045,"Int2020$_perkm2_peryear",30615633.1384104,928400.667847515,3133299.97702408
"186","ARE",2046,"Int2020$_perkm2_peryear",30769126.8496965,930521.401552859,3148621.38489509
"187","ARE",2047,"Int2020$_perkm2_peryear",30923394.9393339,932647.042085059,3164019.38286458
"188","ARE",2048,"Int2020$_perkm2_peryear",31078441.348887,934777.601013039,3179494.36366416
"189","ARE",2049,"Int2020$_perkm2_peryear",31234270.0402349,936913.089933749,3195046.72210486
"190","ARE",2050,"Int2020$_perkm2_peryear",31390884.9956774,939053.520472217,3210676.85508871
"191","ARE",2051,"Int2020$_perkm2_peryear",31527343.5740633,940964.390848237,3225882.86815224
"192","ARE",2052,"Int2020$_perkm2_peryear",31664397.6917034,942879.204295589,3241163.7887783
"193","ARE",2053,"Int2020$_perkm2_peryear",31802049.961192,944797.969075765,3256519.99575367
"194","ARE",2054,"Int2020$_perkm2_peryear",31940303.0066629,946720.693467871,3271951.86981624
"195","ARE",2055,"Int2020$_perkm2_peryear",32079159.4638415,948647.385768653,3287459.79366525
"196","ARE",2056,"Int2020$_perkm2_peryear",32232131.8022936,951073.719016305,3312286.20480453
"197","ARE",2057,"Int2020$_perkm2_peryear",32385839.031466,953506.368506141,3337305.29498603
"198","ARE",2058,"Int2020$_perkm2_peryear",32540284.7118923,955945.350960899,3362518.58838936
"199","ARE",2059,"Int2020$_perkm2_peryear",32695472.4215279,958390.683148327,3387927.62141306
"200","ARE",2060,"Int2020$_perkm2_peryear",32851405.7558393,960842.381881317,3413533.94277393
"201","ARE",2061,"Int2020$_perkm2_peryear",33003462.7553271,963554.760827997,3447100.60259549
"202","ARE",2062,"Int2020$_perkm2_peryear",33156228.3218844,966274.88393876,3481001.80729916
"203","ARE",2063,"Int2020$_perkm2_peryear",33309705.7772536,969002.773535617,3515240.92563224
"204","ARE",2064,"Int2020$_perkm2_peryear",33463898.458833,971738.452005449,3549821.36052672
"205","ARE",2065,"Int2020$_perkm2_peryear",33618809.7197507,974481.941800158,3584746.54944779
"206","ARE",2066,"Int2020$_perkm2_peryear",33768027.7362573,977487.460531063,3628401.74622743
"207","ARE",2067,"Int2020$_perkm2_peryear",33917916.3564819,980502.366297951,3672593.75043077
"208","ARE",2068,"Int2020$_perkm2_peryear",34068478.6251146,983526.688725497,3717329.21453008
"209","ARE",2069,"Int2020$_perkm2_peryear",34219717.6007819,986560.457532643,3762614.87394928
"210","ARE",2070,"Int2020$_perkm2_peryear",34371636.3561128,989603.702532935,3808457.54810385
"211","ARE",2071,"Int2020$_perkm2_peryear",34497064.1206458,992444.089836055,3855831.88060922
"212","ARE",2072,"Int2020$_perkm2_peryear",34622955.187255,995292.714210826,3903799.51991854
"213","ARE",2073,"Int2020$_perkm2_peryear",34749311.2846921,998149.599758209,3952367.9393391
"214","ARE",2074,"Int2020$_perkm2_peryear",34876134.1482129,1001014.77065023,4001544.70676755
"215","ARE",2075,"Int2020$_perkm2_peryear",35003425.5196022,1003888.25113016,4051337.48589175
"216","ARE",2076,"Int2020$_perkm2_peryear",35139272.2633239,1007204.1034681,4111621.56759998
"217","ARE",2077,"Int2020$_perkm2_peryear",35275648.6746529,1010530.93992366,4172804.11088723
"218","ARE",2078,"Int2020$_perkm2_peryear",35412556.8274097,1013868.79698064,4234898.52598585
"219","ARE",2079,"Int2020$_perkm2_peryear",35549998.8035654,1017217.71124439,4297918.42355829
"220","ARE",2080,"Int2020$_perkm2_peryear",35687976.6932727,1020577.71944209,4361877.61769618
"221","ARE",2081,"Int2020$_perkm2_peryear",35822093.7590537,1023958.05798609,4428639.15304918
"222","ARE",2082,"Int2020$_perkm2_peryear",35956718.4483114,1027349.64347837,4496424.94173437
"223","ARE",2083,"Int2020$_perkm2_peryear",36091852.6941534,1030752.51349426,4565250.73182067
"224","ARE",2084,"Int2020$_perkm2_peryear",36227498.4370885,1034166.70573513,4635132.51398301
"225","ARE",2085,"Int2020$_perkm2_peryear",36363657.6250529,1037592.25802872,4706086.52524554
"226","ARE",2086,"Int2020$_perkm2_peryear",36518231.3111477,1041659.15716028,4793173.09791378
"227","ARE",2087,"Int2020$_perkm2_peryear",36673464.1052823,1045742.02920987,4881872.88765815
"228","ARE",2088,"Int2020$_perkm2_peryear",36829358.8257372,1049840.93703159,4972215.80742748
"229","ARE",2089,"Int2020$_perkm2_peryear",36985918.3028739,1053955.94372734,5064232.32534034
"230","ARE",2090,"Int2020$_perkm2_peryear",37143145.379186,1058087.11264774,5157953.47499728
"231","ARE",2091,"Int2020$_perkm2_peryear",37300484.2413696,1062279.45450551,5256222.85543313
"232","ARE",2092,"Int2020$_perkm2_peryear",37458502.6292713,1066488.58940614,5356370.84212273
"233","ARE",2093,"Int2020$_perkm2_peryear",37617203.508923,1070714.58513043,5458433.44647268
"234","ARE",2094,"Int2020$_perkm2_peryear",37776589.8593951,1074957.50973429,5562447.3717419
"235","ARE",2095,"Int2020$_perkm2_peryear",37936664.6728535,1079217.43154984,5668450.02635777
"236","ARE",2096,"Int2020$_perkm2_peryear",38112789.6631507,1084107.67767073,5794440.33637802
"237","ARE",2097,"Int2020$_perkm2_peryear",38289748.2554209,1089020.280903,5923237.7407272
"238","ARE",2098,"Int2020$_perkm2_peryear",38467544.4395705,1093955.34414059,6054904.9103768
"239","ARE",2099,"Int2020$_perkm2_peryear",38646182.2247481,1098912.9707534,6189505.91794084
"240","ARE",2100,"Int2020$_perkm2_peryear",38825665.63944,1103893.26458955,6327106.26907136
"241","ASM",2026,"Int2020$_perkm2_peryear",1592905.01402035,511041.010409182,352427.507766057
"242","ASM",2027,"Int2020$_perkm2_peryear",1592472.24303119,510908.877721868,351997.870852289
"243","ASM",2028,"Int2020$_perkm2_peryear",1592039.58962009,510776.779198242,351568.75769978
"244","ASM",2029,"Int2020$_perkm2_peryear",1591607.05375516,510644.714829477,351140.167670036
"245","ASM",2030,"Int2020$_perkm2_peryear",1591174.63540442,510512.684606736,350712.100125321
"246","ASM",2031,"Int2020$_perkm2_peryear",1598758.01662648,512238.976793336,355383.841884713
"247","ASM",2032,"Int2020$_perkm2_peryear",1606377.53949476,513971.106415136,360117.814662256
"248","ASM",2033,"Int2020$_perkm2_peryear",1614033.37625678,515709.093211344,364914.847420626
"249","ASM",2034,"Int2020$_perkm2_peryear",1621725.69998099,517452.956987923,369775.780164917
"250","ASM",2035,"Int2020$_perkm2_peryear",1629454.68456063,519202.717617808,374701.464089684
"251","ASM",2036,"Int2020$_perkm2_peryear",1638645.21378232,521290.507669273,380666.052681273
"252","ASM",2037,"Int2020$_perkm2_peryear",1647887.57987199,523386.693029834,386725.587037626
"253","ASM",2038,"Int2020$_perkm2_peryear",1657182.07520246,525491.307458261,392881.578528411
"254","ASM",2039,"Int2020$_perkm2_peryear",1666528.9937956,527604.384849066,399135.562581633
"255","ASM",2040,"Int2020$_perkm2_peryear",1675928.63133164,529725.959233059,405489.09906662
"256","ASM",2041,"Int2020$_perkm2_peryear",1684540.55003581,531588.786017357,410941.353338048
"257","ASM",2042,"Int2020$_perkm2_peryear",1693196.72190351,533458.163591867,416466.919263743
"258","ASM",2043,"Int2020$_perkm2_peryear",1701897.37433382,535334.114993005,422066.782600864
"259","ASM",2044,"Int2020$_perkm2_peryear",1710642.73589433,537216.663338195,427741.942361162
"260","ASM",2045,"Int2020$_perkm2_peryear",1719433.03632717,539105.831826157,433493.410989236
"261","ASM",2046,"Int2020$_perkm2_peryear",1727715.91563742,540842.79525321,438725.019995
"262","ASM",2047,"Int2020$_perkm2_peryear",1736038.69536148,542585.355061842,444019.766598928
"263","ASM",2048,"Int2020$_perkm2_peryear",1744401.56770823,544333.529283228,449378.412776212
"264","ASM",2049,"Int2020$_perkm2_peryear",1752804.72581248,546087.336006633,454801.729697944
"265","ASM",2050,"Int2020$_perkm2_peryear",1761248.36373939,547846.793379608,460290.497842065
"266","ASM",2051,"Int2020$_perkm2_peryear",1768361.71805408,549337.700665907,465009.798449727
"267","ASM",2052,"Int2020$_perkm2_peryear",1775503.80188281,550832.665299192,469777.485453223
"268","ASM",2053,"Int2020$_perkm2_peryear",1782674.73125874,552331.698321107,474594.054952177
"269","ASM",2054,"Int2020$_perkm2_peryear",1789874.62268369,553834.810803343,479460.008132682
"270","ASM",2055,"Int2020$_perkm2_peryear",1797103.59312995,555342.013847716,484375.851319405
"271","ASM",2056,"Int2020$_perkm2_peryear",1803188.03371275,556644.346838861,488755.62450234
"272","ASM",2057,"Int2020$_perkm2_peryear",1809293.07434184,557949.733932121,493175.000016981
"273","ASM",2058,"Int2020$_perkm2_peryear",1815418.78476265,559258.182289674,497634.335951432
"274","ASM",2059,"Int2020$_perkm2_peryear",1821565.23495675,560569.699090496,502133.993631663
"275","ASM",2060,"Int2020$_perkm2_peryear",1827732.49514261,561884.291530392,506674.337650791
"276","ASM",2061,"Int2020$_perkm2_peryear",1832834.44873498,562967.459705805,510428.472430216
"277","ASM",2062,"Int2020$_perkm2_peryear",1837950.64397953,564052.715950442,514210.422962078
"278","ASM",2063,"Int2020$_perkm2_peryear",1843081.12063056,565140.064289561,518020.395343424
"279","ASM",2064,"Int2020$_perkm2_peryear",1848225.91855335,566229.508756181,521858.597198343
"280","ASM",2065,"Int2020$_perkm2_peryear",1853385.07772448,567321.053391099,525725.237689292
"281","ASM",2066,"Int2020$_perkm2_peryear",1857142.72498851,568132.888173822,528667.003720141
"282","ASM",2067,"Int2020$_perkm2_peryear",1860907.9906979,568945.884689763,531625.230797099
"283","ASM",2068,"Int2020$_perkm2_peryear",1864680.89029869,569760.044601364,534600.011030161
"284","ASM",2069,"Int2020$_perkm2_peryear",1868461.43926822,570575.369573437,537591.437044731
"285","ASM",2070,"Int2020$_perkm2_peryear",1872249.65311519,571391.861273183,540599.601984509
"286","ASM",2071,"Int2020$_perkm2_peryear",1874178.60423037,571785.180405528,541986.552291113
"287","ASM",2072,"Int2020$_perkm2_peryear",1876109.54271535,572178.770280164,543377.060926553
"288","ASM",2073,"Int2020$_perkm2_peryear",1878042.47061767,572572.631083452,544771.137019997
"289","ASM",2074,"Int2020$_perkm2_peryear",1879977.38998701,572966.763001889,546168.789724041
"290","ASM",2075,"Int2020$_perkm2_peryear",1881914.30287515,573361.166222099,547570.028214754
"291","ASM",2076,"Int2020$_perkm2_peryear",1881796.32843358,573281.051627069,547106.565509676
"292","ASM",2077,"Int2020$_perkm2_peryear",1881678.36138765,573200.948226286,546643.495078951
"293","ASM",2078,"Int2020$_perkm2_peryear",1881560.4017369,573120.856018192,546180.816590561
"294","ASM",2079,"Int2020$_perkm2_peryear",1881442.44948087,573040.775001217,545718.52971276
"295","ASM",2080,"Int2020$_perkm2_peryear",1881324.50461909,572960.705173801,545256.634114096
"296","ASM",2081,"Int2020$_perkm2_peryear",1879157.77551297,572459.966270878,543295.289092965
"297","ASM",2082,"Int2020$_perkm2_peryear",1876993.54183761,571959.664988626,541340.999234582
"298","ASM",2083,"Int2020$_perkm2_peryear",1874831.80071899,571459.800944586,539393.739160785
"299","ASM",2084,"Int2020$_perkm2_peryear",1872672.54928644,570960.373756638,537453.483584707
"300","ASM",2085,"Int2020$_perkm2_peryear",1870515.78467258,570461.38304299,535520.207310449
"301","ASM",2086,"Int2020$_perkm2_peryear",1866661.37168309,569594.826413896,532245.507718252
"302","ASM",2087,"Int2020$_perkm2_peryear",1862814.90115505,568729.586123497,528990.832874466
"303","ASM",2088,"Int2020$_perkm2_peryear",1858976.35672209,567865.660172214,525756.060327994
"304","ASM",2089,"Int2020$_perkm2_peryear",1855145.72205159,567003.046563505,522541.068376532
"305","ASM",2090,"Int2020$_perkm2_peryear",1851322.98084457,566141.743303865,519345.736061978
"306","ASM",2091,"Int2020$_perkm2_peryear",1846166.2589521,564975.556241327,515032.890174495
"307","ASM",2092,"Int2020$_perkm2_peryear",1841023.90072332,563811.771390394,510755.859810968
"308","ASM",2093,"Int2020$_perkm2_peryear",1835895.86614933,562650.383802784,506514.347545568
"309","ASM",2094,"Int2020$_perkm2_peryear",1830782.11533263,561491.388540407,502308.058422396
"310","ASM",2095,"Int2020$_perkm2_peryear",1825682.6084869,560334.780675354,498136.699935003
"311","ASM",2096,"Int2020$_perkm2_peryear",1819295.09345187,558894.864664989,493006.708586332
"312","ASM",2097,"Int2020$_perkm2_peryear",1812929.92641323,557458.648867763,487929.547738291
"313","ASM",2098,"Int2020$_perkm2_peryear",1806587.02918202,556026.123775079,482904.673323324
"314","ASM",2099,"Int2020$_perkm2_peryear",1800266.32384292,554597.279902781,477931.546876905
"315","ASM",2100,"Int2020$_perkm2_peryear",1793967.73275312,553172.107791076,473009.635479778
"316","AUS",2026,"Int2020$_perkm2_peryear",891518.069563634,111709.885539236,120406.902792955
"317","AUS",2027,"Int2020$_perkm2_peryear",901108.201395284,112271.278920934,122030.645334427
"318","AUS",2028,"Int2020$_perkm2_peryear",910802.704879533,112835.585952058,123678.135604263
"319","AUS",2029,"Int2020$_perkm2_peryear",920602.725612996,113402.822188525,125349.768703596
"320","AUS",2030,"Int2020$_perkm2_peryear",930509.421856743,113973.003271795,127045.94754863
"321","AUS",2031,"Int2020$_perkm2_peryear",940733.477311343,114590.862791015,128945.682843331
"322","AUS",2032,"Int2020$_perkm2_peryear",951070.946995288,115212.156977174,130874.439072814
"323","AUS",2033,"Int2020$_perkm2_peryear",961523.097553936,115836.905302797,132832.669489435
"324","AUS",2034,"Int2020$_perkm2_peryear",972091.209857997,116465.127352667,134820.834588059
"325","AUS",2035,"Int2020$_perkm2_peryear",982776.579164071,117096.842824483,136839.402224526
"326","AUS",2036,"Int2020$_perkm2_peryear",993056.423766811,117694.286057649,138796.838851338
"327","AUS",2037,"Int2020$_perkm2_peryear",1003444.88276254,118294.862489938,140782.992638467
"328","AUS",2038,"Int2020$_perkm2_peryear",1013943.11187028,118898.588887014,142798.295010828
"329","AUS",2039,"Int2020$_perkm2_peryear",1024552.27917462,119505.482105736,144843.184028154
"330","AUS",2040,"Int2020$_perkm2_peryear",1035273.56525869,120115.559094651,146918.104489418
"331","AUS",2041,"Int2020$_perkm2_peryear",1045773.28142127,120723.536055318,148997.680528554
"332","AUS",2042,"Int2020$_perkm2_peryear",1056380.54701832,121334.684514088,151107.501856556
"333","AUS",2043,"Int2020$_perkm2_peryear",1067096.47181248,121949.021388782,153248.019798178
"334","AUS",2044,"Int2020$_perkm2_peryear",1077922.17708988,122566.563689117,155419.692579548
"335","AUS",2045,"Int2020$_perkm2_peryear",1088858.7957805,123187.328517212,157622.98543617
"336","AUS",2046,"Int2020$_perkm2_peryear",1099000.89400475,123745.978204674,159649.895794289
"337","AUS",2047,"Int2020$_perkm2_peryear",1109238.91336483,124307.263472137,161703.760913437
"338","AUS",2048,"Int2020$_perkm2_peryear",1119573.77137623,124871.197147356,163784.951778211
"339","AUS",2049,"Int2020$_perkm2_peryear",1130006.39441538,125437.792122205,165893.844665577
"340","AUS",2050,"Int2020$_perkm2_peryear",1140537.71780599,126007.061353005,168030.82122326
"341","AUS",2051,"Int2020$_perkm2_peryear",1150823.77187558,126570.680477597,170188.086228861
